,Full Name,Abbreviation,smiles,Concentration (umol/mL),C atom,H atom,N atom,F atom,O atom,Ipc,Molecular weight,Hydrogen bond donor,Hydrogen bond acceptor,Rotatable bond,Complexity,MolLogP
450,Octylammonium iodide,OAI,[I-].CCCCCCCC[NH3+],58.3294447,8,20,1,0,0,103.687916,257.16,1,0,6,42.52,-1.41
451,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,4.693469507,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
452,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,9.386939013,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
453,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,14.08040852,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
454,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,18.77387803,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
455,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,23.46734753,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
456,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,28.16081704,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
457,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,32.85428655,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
458,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,37.54775605,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
459,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,42.24122556,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
460,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,46.93469507,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
461,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,51.62816457,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
462,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,56.32163408,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
463,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,61.01510358,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
464,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,65.70857309,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
465,piperidin-1-ium iodide,C5H12IN,[I-].C1CC[NH2+]CC1,70.4020426,5,12,1,0,0,34.39946188,213.062,1,0,0,23.55161898,-3.2623
466,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],5.346907349,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
467,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],10.6938147,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
468,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],16.04072205,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
469,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],21.3876294,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
470,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],26.73453674,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
471,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],32.08144409,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
472,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],37.42835144,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
473,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],42.77525879,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
474,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],48.12216614,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
475,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],53.46907349,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
476,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],58.81598084,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
477,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],64.16288819,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
478,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],69.50979553,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
479,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],74.85670288,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
480,propan-1-aminium iodide,n-PrNH3I,[I-].CCC[NH3+],80.20361023,3,10,1,0,0,6.854752972,187.024,1,0,1,8.854752972,-3.3577
481,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],5.346907349,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
482,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],10.6938147,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
483,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],16.04072205,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
484,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],21.3876294,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
485,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],26.73453674,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
486,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],32.08144409,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
487,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],37.42835144,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
488,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],42.77525879,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
489,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],48.12216614,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
490,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],53.46907349,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
491,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],58.81598084,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
492,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],64.16288819,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
493,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],69.50979553,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
494,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],74.85670288,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
495,propan-2-aminium iodide,i-PrNH3I,[I-].CC(C)[NH3+],80.20361023,3,10,1,0,0,3.245112498,187.024,1,0,0,11.60964047,-3.3593
496,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,4.830591168,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
497,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,9.661182335,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
498,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,14.4917735,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
499,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,19.32236467,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
500,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,24.15295584,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
501,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,28.98354701,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
502,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,33.81413817,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
503,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,38.64472934,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
504,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,43.47532051,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
505,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,48.30591168,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
506,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,53.13650285,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
507,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,57.96709401,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
508,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,62.79768518,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
509,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,67.62827635,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
510,pyridin-1-ium iodide,PyI,[I-].c1cc[nH+]cc1,72.45886752,5,6,1,0,0,34.39946188,207.014,0,0,0,80.00284904,-2.4953
511,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,4.236282916,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
512,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,8.472565832,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
513,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,12.70884875,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
514,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,16.94513166,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
515,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,21.18141458,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
516,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,25.4176975,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
517,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,29.65398041,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
518,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,33.89026333,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
519,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,38.12654624,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
520,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,42.36282916,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
521,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,46.59911208,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
522,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,50.83539499,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
523,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,55.07167791,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
524,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,59.30796082,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
525,pyridin-4-ylmethanaminium iodide,C6H9IN2,[I-].[NH3+]Cc1ccncc1,63.54424374,6,9,2,0,0,91.36757728,236.056,1,1,1,152.4038489,-3.1725
526,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,5.024241967,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
527,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,10.04848393,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
528,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,15.0727259,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
529,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,20.09696787,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
530,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,25.12120984,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
531,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,30.1454518,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
532,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,35.16969377,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
533,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,40.19393574,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
534,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,45.21817771,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
535,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,50.24241967,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
536,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,55.26666164,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
537,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,60.29090361,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
538,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,65.31514558,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
539,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,70.33938754,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
540,pyrrolidin-1-ium iodide,PyrrI,[I-].C1CC[NH2+]C1,75.36362951,4,10,1,0,0,22.88643539,199.035,1,0,0,19.11941548,-3.6524
541,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,3.888644768,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
542,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,7.777289537,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
543,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,11.66593431,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
544,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,15.55457907,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
545,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,19.44322384,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
546,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,23.33186861,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
547,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,27.22051338,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
548,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,31.10915815,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
549,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,34.99780292,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
550,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,38.88644768,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
551,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,42.77509245,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
552,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,46.66373722,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
553,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,50.55238199,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
554,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,54.44102676,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
555,Tetraethylammonium iodide,TEAI,[I-].CC[N+](CC)(CC)CC,58.32967153,8,20,1,0,0,93.40990953,257.159,0,0,4,52.14806784,-1.1132
556,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,4.147708184,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
557,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,8.295416368,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
558,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,12.44312455,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
559,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,16.59083274,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
560,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,20.73854092,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
561,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,24.8862491,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
562,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,29.03395729,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
563,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,33.18166547,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
564,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,37.32937365,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
565,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,41.47708184,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
566,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,45.62479002,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
567,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,49.77249821,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
568,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,53.92020639,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
569,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,58.06791457,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
570,thiophen-2-ylmethanaminium iodide,,[I-].[NH3+]Cc1sccc1,62.21562276,5,8,1,0,0,66.31310983,241.097,1,1,1,126.9846099,-2.506
571,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc1,3.800518391,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
572,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc2,7.601036781,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
573,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc3,11.40155517,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
574,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc4,15.20207356,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
575,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc5,19.00259195,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
576,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc6,22.80311034,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
577,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc7,26.60362873,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
578,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc8,30.40414713,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
579,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc9,34.20466552,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
580,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc10,38.00518391,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
581,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc11,41.8057023,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
582,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc12,45.60622069,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
583,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc13,49.40673908,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
584,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc14,53.20725747,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
585,3-phenylpropan-1-aminium iodide,PPAI,[I-].[NH3+]CCCc1ccccc15,60.80829425,9,14,1,0,0,251.6671623,263.122,1,0,3,174.1774242,-2.1349
586,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c1,3.744126402,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
587,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c2,7.488252803,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
588,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c3,11.23237921,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
589,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c4,14.97650561,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
590,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c5,18.72063201,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
591,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c6,22.46475841,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
592,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c7,26.20888481,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
593,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c8,29.95301121,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
594,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c9,33.69713762,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
595,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c10,37.44126402,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
596,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c11,41.18539042,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
597,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c12,44.92951682,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
598,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c13,48.67364322,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
599,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c14,52.41776962,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859
600,2-(3-fluorophenyl)ethan-1-aminium iodide,3-F-PEAI,[I-].[NH3+]CCc1cccc(F)c15,59.90602243,8,11,1,1,0,199.4352741,267.085,1,0,2,215.0019611,-2.3859